Parameters: V_min=1, V_max=80, V_step=0.25 | R_min=1000, R_max=2000, R_step=50 | qT=1, kappa=0.9, R_ext=500, cT=0.18, i0=0, tc=30, lam=0.12, tmax=500, dt=0.0001, (Increasing V_ext)
V_ext,R_ext,spike_count,x_min,x_max,x_f,T'_f,V_f,V'_f
12,1550,64,-0.953752487518684,-0.383520889664787,-0.942349210803998,0.000179291083108684,1.44978509936081,-2.79535382106273
12.25,1550,66,-0.953703282526908,-0.381880686605052,-0.499949884540764,-0.0205675182003003,0.200146853124225,-2.66976842008357
12.5,1550,66,-0.953652591585919,-0.38030226611176,-0.930180880039798,0.00128199518394808,1.75716222874135,-3.09622690730823
12.75,1550,68,-0.953600610364174,-0.378730589233373,-0.946401284319331,-0.00104830380799352,1.22344770994159,-2.5433265049357
13,1550,69,-0.953547155999059,-0.377230843831872,-0.95003830615065,-0.00325714399685548,0.916228229757195,-2.37920270800995
13.25,1550,70,-0.95349231964438,-0.375748548507095,-0.950634388513264,-0.00396870224497569,0.853287566341187,-2.3437241013792
13.5,1550,71,-0.95343607929096,-0.374291255572373,-0.949131373150191,-0.00274116650683064,1.00438950428956,-2.37719098996295
13.75,1550,72,-0.953378405920446,-0.372860117134302,-0.944997245221735,-0.000891523610044772,1.31383725597791,-2.52558444630919
14,1550,73,-0.953319277031619,-0.371451965270824,-0.93317393921536,0.000859677547955367,1.71622983658194,-2.87270244947061
14.25,1550,75,-0.953258660693711,-0.370062047257082,-0.688580419686539,0.00574334965651929,2.03207236667989,-4.23210348391695
14.5,1550,75,-0.953196465685568,-0.368729319556886,-0.505548486564466,-0.0198626864437244,0.207187500225889,-2.30604768987442
14.75,1550,76,-0.953139369005362,-0.367397909155162,-0.951526459825561,-0.00581628574853387,0.750737833813361,-2.24576621885291
15,1550,77,-0.953067463945194,-0.366101129836089,-0.945113753803314,-0.00132211688740719,1.30730284039304,-2.45005495384447
15.25,1550,78,-0.953000535736928,-0.364811393768653,-0.931722842028563,0.000724104424068639,1.74318058019233,-2.80414079252515
15.5,1550,79,-0.952931909492579,-0.363539292180138,-0.847728546797536,0.00254377654230385,2.02676773440489,-3.28749656360056
15.75,1550,81,-0.952861561647537,-0.362316028695815,-0.650407685557388,0.0069806737987,2.04654153050348,-4.40554253539075
16,1550,81,-0.952789427008916,-0.361081901330625,-0.659547827336984,0.00669099772251501,2.05943346337575,-4.30546890425101
16.25,1550,81,-0.952715445080886,-0.359877936570441,-0.878979760979429,0.00197108321695915,1.99525958811679,-3.11183548530952
16.5,1550,83,-0.952639551306518,-0.358703847618699,-0.940601157730808,-0.000626128986951402,1.52529283452089,-2.54393707815003
16.75,1550,84,-0.952561677621486,-0.357526266005556,-0.952386013319092,-0.00813407240747451,0.641814688744658,-2.19448624391959
17,1550,84,-0.952481752317776,-0.356385948970818,-0.750463737961631,0.00416128406490584,2.10274124669937,-3.62457872980638
17.25,1550,86,-0.952399669173223,-0.355237169482068,-0.898580032327541,-0.0095412430870117,0.562353696300632,-2.18904980555898
17.5,1550,86,-0.952391677654874,-0.354127640443417,-0.944751332860187,-0.00201862217115187,1.32969700194886,-2.40272477855942
17.75,1550,87,-0.952228757409737,-0.353019937497098,-0.939580578033455,-0.000789985361578614,1.56305963667103,-2.54797676156634
18,1550,88,-0.952139689028478,-0.351925094890559,-0.945715764057673,-0.00256139590636321,1.27051297463095,-2.37358456987472
18.25,1550,89,-0.952048095154661,-0.350850831690216,-0.641773214695961,-0.0142624203353862,0.361845666502269,-2.07721564351652
18.5,1550,89,-0.952002429139614,-0.349785929318249,-0.930847708265155,4.24452819303819e-05,1.76465944328334,-2.70614210782073
18.75,1550,91,-0.951856658825592,-0.348734311243819,-0.443968863217085,0.0122301917441269,1.59562247532577,-7.65589702652083
19,1550,91,-0.951756586247611,-0.347675865537476,-0.426132366843424,0.0107443993016689,1.49087227105758,-8.07049951380283
19.25,1550,91,-0.951653397011454,-0.346648597065024,-0.930449423107831,-0.000116565641507398,1.77242093432109,-2.71233607300084
19.5,1550,93,-0.95154695753645,-0.345651980716048,-0.523931324613867,-0.0186263417401243,0.259646852584901,-1.94038842560329
19.75,1550,93,-0.951464672146244,-0.344647760941851,-0.951427186959236,-0.00774703908493203,0.757027326780405,-2.27277781218166
20,1550,94,-0.951426961404325,-0.343653961385789,-0.657550618456534,-0.0135317250618305,0.416936762952089,-2.11724733685886
20.25,1550,94,-0.951272775364944,-0.342671103913492,-0.83344982018712,0.00205550015400145,2.10435097842229,-3.19365419985259
20.5,1550,96,-0.951083648835633,-0.341693345395953,-0.370880464096057,-0.0288484381830243,0.192056974860383,-2.99304337423325
20.75,1550,96,-0.95095725058572,-0.340719056370313,-0.397031118717125,0.00691835056092544,1.32755565119594,-8.70994225424742
21,1550,96,-0.950826007837997,-0.339766145058091,-0.947262041590707,-0.00435730738293329,1.16212170977914,-2.42882433081152
21.25,1550,97,-0.95068993716055,-0.338837567757844,-0.93634147460681,-0.00127157794488028,1.66233461273227,-2.68109021566432
21.5,1550,98,-0.950547872299147,-0.337902147497331,-0.949848092610042,-0.00645324043971846,0.93454378364136,-2.40404654867866
21.75,1550,98,-0.950399824854354,-0.336974932074954,-0.87209177537507,0.00105466907484539,2.06252346521421,-3.093217998551
22,1550,99,-0.95024455542489,-0.336053352970396,-0.916900693523096,-8.75165074241586e-05,1.91194647602891,-2.91183037165025
22.25,1550,100,-0.950082774353869,-0.335144446916677,-0.593041287627731,-0.0154880073951388,0.382445257442167,-2.07816059299776
22.5,1550,100,-0.949990587184974,-0.334241579907463,-0.690108739680659,-0.0121517758792549,0.528714749192469,-2.287489289539
22.75,1550,101,-0.949852913127862,-0.333345155016796,-0.604526956481335,0.00847655313317031,2.17126700395669,-4.75555186631391
23,1550,101,-0.949545962333171,-0.332447457825332,-0.334055676810527,-0.024744991167442,0.523031868416019,-7.28987707182188
23.25,1550,101,-0.949347110246324,-0.331559246649249,-0.941731101256665,-0.00287962045907364,1.48483022212084,-2.7245489160173
23.5,1550,102,-0.949137483297188,-0.330696314872964,-0.932547039783961,-0.00143652075430909,1.74750450362732,-2.88842323178814
23.75,1550,103,-0.948913331248687,-0.329825615667908,-0.533356410643622,-0.0182093718855767,0.325114598730959,-1.9706404741085
24,1550,103,-0.948751393606237,-0.328960643209351,-0.516813395448806,-0.0191315715517424,0.305931257601678,-1.92795890021196
24.25,1550,103,-0.948489928134638,-0.328100699111469,-0.939260889927659,-0.0025893970143894,1.58037029255882,-2.87395388582705
24.5,1550,104,-0.948140502618948,-0.32724532507055,-0.896067967339229,-0.00717418117135414,0.946815129221173,-2.71205642741677
24.75,1550,104,-0.94812161985398,-0.326394473348751,-0.936755576525628,-0.00228462205448677,1.65642389680547,-2.97285574937313
25,1550,105,-0.947512022373468,-0.325547591834296,-0.510277773186787,-0.0196167380032129,0.310262315015893,-1.9342228921225
25.25,1550,105,-0.947250923458485,-0.324704137223447,-0.407015329290231,-0.0276494508597895,0.192699170846295,-1.77629650879834
25.5,1550,105,-0.946766229653198,-0.323863411781185,-0.682388973219882,-0.0117075431439786,0.622890498270393,-2.55929645777675
25.75,1550,106,-0.946610129451228,-0.323024615569927,-0.67806751233166,0.00477054646931961,2.26729926014076,-4.32922257507865
26,1550,105,-0.945771006737871,-0.322182523944456,-0.937715901591065,-0.00272265073684858,1.63116335406553,-3.15338474798707
26.25,1550,106,-0.945172761389924,-0.321349735679102,-0.936544430332985,-0.00258872734448945,1.66415131039094,-3.21581482803493
26.5,1550,107,-0.944449060528888,-0.320511266710267,-0.693432387483514,0.00404933376206734,2.2797149770809,-4.34108421940074
26.75,1550,106,-0.943539964884618,-0.319666611702548,-0.504614901566011,-0.0202885375528417,0.325825725370086,-1.97779868101327
27,1550,106,-0.942728719068155,-0.318822844239794,-0.925589950082387,-0.0016792213905703,1.85589013709686,-3.48207973948934
27.25,1550,107,-0.940690046877874,-0.317966210927431,-0.515522771992156,-0.0197036257017439,0.351079410913217,-2.0537450831131
27.5,1550,106,-0.93893408871033,-0.317097661298025,-0.904899716299098,-0.00090983798370459,2.00440316103292,-3.73042222676824
27.75,1550,107,-0.930585506107401,-0.316435025630121,-0.4509365627061,-0.0249799281285556,0.258373537859663,-1.78030630030953
28,1550,113,-0.902127257553947,-0.322093259844733,-0.389328074044867,-0.00398891608920379,1.24456777157054,-9.2755257478398
28.25,1550,121,-0.82829037883643,-0.335918209719543,-0.587698569466078,-0.017931076997558,0.544483931343333,-3.03120446069681
28.5,1550,3,-0.774229263993409,-0.36856737919097,-0.485798287721692,-0.00589978823799173,1.28474148480212,-7.74307886425713
28.75,1550,0,-0.711935655647395,-0.39207814429123,-0.57785764936149,-0.0201970261774799,0.607328485258765,-3.99072917071085
29,1550,0,-0.669927238951798,-0.419677620655677,-0.483844607525046,-0.01864904765994,0.894471090526782,-7.33825966995441
29.25,1550,0,-0.615685413407365,-0.451137188973718,-0.552407512972778,-0.0191776696065052,0.821621822842158,-6.0292226644804
29.5,1550,0,-0.552406396191149,-0.50171740994839,-0.526843189676411,-0.0219152256699292,0.747491120813588,-6.06601689445164
29.75,1550,0,-0.526844017739746,-0.52333043552615,-0.525088327703932,-0.0220363006384508,0.743966946662499,-6.04277536740107
30,1550,0,-0.525088327671723,-0.521950277966117,-0.523511457767207,-0.0221448426977244,0.740669357074773,-6.01790277988886
30.25,1550,0,-0.523511457740989,-0.52042247211101,-0.521946670995937,-0.0222524865309022,0.737405039737413,-5.99324526059383
30.5,1550,0,-0.521946670969687,-0.518905603675925,-0.520393845917775,-0.0223592375822085,0.734173470588669,-5.96879863891692
30.75,1550,0,-0.520393845891525,-0.517399431971397,-0.518852779099058,-0.0224651068720746,0.73097405607067,-5.94455988142397
31,1550,0,-0.518852779072808,-0.515903801017114,-0.517323272878227,-0.0225701051510449,0.727806219181482,-5.92052600699267
31.25,1550,0,-0.517323272851977,-0.514418557302091,-0.515805134609305,-0.0226742429490961,0.724669398192032,-5.89669409190978
31.5,1550,0,-0.515805134583055,-0.512943550294871,-0.514298176497758,-0.0227775305811287,0.721563046141584,-5.87306126867654
31.75,1550,0,-0.514298176471508,-0.511478632356017,-0.512802215434481,-0.022879978154117,0.718486630296682,-5.84962472467456
32,1550,0,-0.512802215408232,-0.510023658706202,-0.511317072843887,-0.0229815955717452,0.71543963171356,-5.82638170119989
32.25,1550,0,-0.511317072817638,-0.508578487350765,-0.509842574537537,-0.0230823925410827,0.712421544724882,-5.80332949195434
32.5,1550,0,-0.509842574511287,-0.507142979054173,-0.508378550559767,-0.0231823785781436,0.709431876513582,-5.78046544222118
32.75,1550,0,-0.508378550533517,-0.505716997249651,-0.506924835064471,-0.0232815630128508,0.706470146674467,-5.7577869474276
33,1550,0,-0.506924835038221,-0.504300408022343,-0.505481266167349,-0.023379954994904,0.703535886800343,-5.73529145229799
33.25,1550,0,-0.5054812661411,-0.502893080035513,-0.504047685836079,-0.0234775634976378,0.70062864010681,-5.71297644959322
33.5,1550,0,-0.504047685809829,-0.501494884474428,-0.502623939753576,-0.0235743973243447,0.697747961014434,-5.69083947907481
33.75,1550,0,-0.502623939727327,-0.500105695005458,-0.501209877211929,-0.0236704651113548,0.694893414833772,-5.66887812656863
34,1550,0,-0.501209877185679,-0.498725387708337,-0.499805350994639,-0.0237657753336392,0.692064577377613,-5.64709002280814
34.25,1550,0,-0.499805350968389,-0.497353841046857,-0.498410217269965,-0.0238603363087103,0.68926103464229,-5.62547284252294
34.5,1550,0,-0.498410217243716,-0.495990935801536,-0.497024335486628,-0.0239541562009234,0.686482382479484,-5.60402430340257
34.75,1550,0,-0.497024335460378,-0.494636555022742,-0.495647568277447,-0.0240472430251073,0.683728226301582,-5.58274216523698
35,1550,0,-0.495647568251198,-0.493290583977068,-0.494279781357299,-0.0241396046511742,0.680998180759763,-5.56162422886086
35.25,1550,0,-0.49427978133105,-0.491952910107298,-0.492920843437075,-0.02423124880713,0.678291869483752,-5.54066833536814
35.5,1550,0,-0.492920843410825,-0.49062342298563,-0.491570626130072,-0.0243221830832622,0.675608924788001,-5.51987236513069
35.75,1550,0,-0.491570626103823,-0.489302014258711,-0.490229003868488,-0.0244124149354042,0.672948987415834,-5.49923423697268
36,1550,0,-0.490229003842239,-0.487988577605501,-0.488895853820893,-0.0245019516883396,0.670311706284705,-5.47875190732128
36.25,1550,0,-0.488895853794643,-0.486683008692626,-0.487571055811156,-0.0245908005392698,0.667696738234966,-5.45842336934907
36.5,1550,0,-0.487571055784906,-0.485385205131576,-0.486254492243828,-0.0246789685607684,0.665103747801709,-5.4382466522025
36.75,1550,0,-0.486254492217578,-0.484095066432859,-0.484946048030297,-0.0247664627038686,0.662532406987562,-5.41821982021346
37,1550,0,-0.484946048004048,-0.482812493958391,-0.48364561051595,-0.0248532898012087,0.659982395037353,-5.39834097209725
37.25,1550,0,-0.483645610489701,-0.481537390904556,-0.482353069411195,-0.0249394565699459,0.6574533982262,-5.37860824019728
37.5,1550,0,-0.482353069384946,-0.480269662220831,-0.481068316728502,-0.0250249696142151,0.654945109668704,-5.35901978980876
37.75,1550,0,-0.481068316702253,-0.479009214613466,-0.479791246715137,-0.0251098354281561,0.652457229110342,-5.33957381840546
38,1550,0,-0.479791246688887,-0.477755956475475,-0.478521755791468,-0.0251940603985413,0.649989462738631,-5.32026855494204
38.25,1550,0,-0.478521755765219,-0.4765097978627,-0.477259742494773,-0.0252776508069726,0.647541523013193,-5.30110225922611
38.5,1550,0,-0.477259742468524,-0.47527065045514,-0.476005107416649,-0.0253606128328262,0.64511312847158,-5.28207322117624
38.75,1550,0,-0.476005107390399,-0.474038427518673,-0.474757753152543,-0.0254429525551566,0.642704003577677,-5.2631797602463
39,1550,0,-0.474757753126294,-0.472813043870937,-0.473517584243024,-0.0255246759554649,0.640313878540227,-5.24442022472409
39.25,1550,0,-0.473517584216774,-0.471594415847788,-0.472284507126739,-0.0256057889194902,0.637942489171421,-5.22579299117778
39.5,1550,0,-0.47228450710049,-0.470382461271313,-0.471058430085177,-0.0256862972398958,0.635589576716289,-5.20729646378184
39.75,1550,0,-0.471058430058928,-0.469177099414232,-0.469839263199427,-0.0257662066177578,0.633254887724028,-5.18892907381214
40,1550,0,-0.469839263173178,-0.467978250961132,-0.468626918297517,-0.0258455226653366,0.63093817388403,-5.17068927897076
40.25,1550,0,-0.468626918271268,-0.466785838000481,-0.467421308914684,-0.0259242509073614,0.628639191909476,-5.15257556293531
40.5,1550,0,-0.467421308888435,-0.465599783960001,-0.466222350245174,-0.0260023967834417,0.626357703387162,-5.13458643472043
40.75,1550,0,-0.466222350218925,-0.464420013610428,-0.465029959100422,-0.0260799656498976,0.624093474652175,-5.1167204281736
41,1550,0,-0.465029959074173,-0.463246453010366,-0.463844053870702,-0.026156962781228,0.621846276672978,-5.09897610149719
41.25,1550,0,-0.463844053844453,-0.462079029501565,-0.462664554481832,-0.0262333933722463,0.619615884917711,-5.08135203667341
41.5,1550,0,-0.462664554455583,-0.460917671655113,-0.461491382357386,-0.0263092625397994,0.617402079241087,-5.06384683899416
41.75,1550,0,-0.461491382331137,-0.459762309269771,-0.460324460382553,-0.0263845753241614,0.615204643775709,-5.04645913659655
42,1550,0,-0.460324460356304,-0.4586128733296,-0.459163712867472,-0.0264593366908093,0.613023366820411,-5.02918757997337
42.25,1550,0,-0.459163712841223,-0.457469295977077,-0.458009065511108,-0.0265335515320568,0.61085804073118,-5.01203084150338
42.5,1550,0,-0.458009065484859,-0.45633151050705,-0.456860445367073,-0.0266072246686553,0.608708461818249,-4.99498761500292
42.75,1550,0,-0.456860445340824,-0.45519945132011,-0.455717780813255,-0.0266803608509482,0.606574430255479,-4.97805661532326
43,1550,0,-0.455717780787006,-0.454073053910882,-0.454581001516416,-0.026752964760686,0.604455749971767,-4.96123657786187
43.25,1550,0,-0.454581001490167,-0.452952254841645,-0.453450038403405,-0.0268250410122299,0.602352228566035,-4.94452625818844
43.5,1550,0,-0.453450038377156,-0.451836991721506,-0.452324823629582,-0.0268965941541197,0.600263677211721,-4.92792443161468
43.75,1550,0,-0.452324823603333,-0.450727203179323,-0.451205290550854,-0.0269676286701831,0.598189910572875,-4.91142989280766
44,1550,0,-0.451205290524605,-0.449622828849867,-0.450091373695376,-0.0270381489808716,0.59613074671926,-4.89504145540209
44.25,1550,0,-0.450091373669127,-0.448523809350931,-0.44898300873484,-0.027108159444711,0.594086007039769,-4.87875795160183
44.5,1550,0,-0.448983008708591,-0.447430086253245,-0.447880132457921,-0.0271776643594412,0.592055516163091,-4.8625782318139
44.75,1550,0,-0.447880132431672,-0.446341602073581,-0.446782682745856,-0.0272466679631214,0.590039101885191,-4.84650116430927
45,1550,0,-0.446782682719607,-0.445258300247367,-0.445690598545631,-0.0273151744354207,0.588036595088169,-4.83052563483994
45.25,1550,0,-0.445690598519382,-0.444180125117618,-0.444603819846935,-0.0273831878986066,0.586047829671778,-4.81465054631284
45.5,1550,0,-0.444603819820687,-0.443107021902662,-0.443522287656841,-0.0274507124189049,0.584072642477477,-4.79887481843296
45.75,1550,0,-0.443522287630592,-0.442038936689,-0.442445943978079,-0.0275177520073408,0.582110873223885,-4.78319738739128
46,1550,0,-0.44244594395183,-0.440975816414248,-0.441374731785384,-0.0275843106210082,0.580162364436076,-4.76761720552887
46.25,1550,0,-0.441374731759135,-0.439917608843722,-0.440308595005166,-0.0276503921638511,0.578226961385094,-4.75213324103806
46.5,1550,0,-0.440308594978917,-0.438864262556529,-0.439247478493045,-0.0277160004878738,0.576304512020803,-4.73674447763921
46.75,1550,0,-0.439247478466797,-0.437815726928844,-0.438191328014467,-0.0277811393939466,0.57439486691426,-4.72144991429344
47,1550,0,-0.438191327988218,-0.43677195212034,-0.437140090223235,-0.0278458126329434,0.572497879193789,-4.70624856489387
47.25,1550,0,-0.437140090196986,-0.435732889049968,-0.436093712643278,-0.0279100239065476,0.570613404490913,-4.69113945799327
47.5,1550,0,-0.43609371261703,-0.434698489395077,-0.435052143648507,-0.0279737768682291,0.568741300880449,-4.67612163651061
47.75,1550,0,-0.435052143622259,-0.433668705565283,-0.43401533244592,-0.0280370751240457,0.566881428830604,-4.66119415747672
48,1550,0,-0.434015332419671,-0.432643490686125,-0.43298322905652,-0.0280999222335184,0.565033651145994,-4.64635609174887
48.25,1550,0,-0.432983229030272,-0.431622798599786,-0.431955784297981,-0.0281623217106057,0.56319783291644,-4.63160652375319
48.5,1550,0,-0.431955784271732,-0.430606583832873,-0.430932949768559,-0.0282242770242647,0.5613738414693,-4.6169445512379
48.75,1550,0,-0.430932949742311,-0.429594801593713,-0.429914677829142,-0.0282857915995448,0.559561546316246,-4.60236928500729
49,1550,0,-0.429914677802894,-0.428587407759201,-0.428900921588193,-0.0283468688182281,0.557760819108953,-4.58787984869158
49.25,1550,0,-0.428900921561945,-0.427584358855679,-0.42789163488602,-0.0284075120194893,0.555971533592494,-4.57347537850584
49.5,1550,0,-0.427891634859772,-0.426585612053129,-0.426886772278577,-0.0284677245009468,0.554193565557477,-4.55915502300591
49.75,1550,0,-0.426886772252329,-0.425591125147522,-0.425886289024081,-0.0285275095190606,0.552426792800689,-4.54491794287855
50,1550,0,-0.425886288997833,-0.424600856552728,-0.424890141067466,-0.0285868702899869,0.550671095079038,-4.53076331070302
50.25,1550,0,-0.424890141041218,-0.423614765286139,-0.423898285026339,-0.0286458099903564,0.548926354068234,-4.51669031073469
50.5,1550,0,-0.423898285000091,-0.422632810958873,-0.422910678178239,-0.0287043317577669,0.547192453325415,-4.50269813870519
50.75,1550,0,-0.422910678151991,-0.421654953761867,-0.421927278445627,-0.0287624386915866,0.545469278244591,-4.48878600158921
51,1550,0,-0.421927278419378,-0.420681154460646,-0.420948044384019,-0.0288201338536111,0.543756716022182,-4.47495311742063
51.25,1550,0,-0.420948044357771,-0.41971137437656,-0.419972935169177,-0.0288774202686097,0.542054655619206,-4.46119871508946
51.5,1550,0,-0.419972935142929,-0.418745575385168,-0.419001910583664,-0.0289343009250118,0.540362987721647,-4.44752203413164
51.75,1550,0,-0.419001910557416,-0.417783719898618,-0.418034931006365,-0.0289907787754742,0.538681604710029,-4.43392232456225
52,1550,0,-0.418034930980117,-0.416825770860149,-0.417071957399617,-0.0290468567375192,0.537010400621446,-4.42039884667226
52.25,1550,0,-0.417071957373369,-0.415871691731111,-0.416112951297915,-0.0291025376940229,0.535349271116439,-4.40695087084748
52.5,1550,0,-0.416112951271667,-0.414921446484068,-0.415157874796723,-0.0291578244938754,0.533698113446245,-4.39357767739042
52.75,1550,0,-0.415157874770475,-0.413974999593267,-0.414206690541325,-0.0292127199525627,0.532056826420239,-4.38027855634345
53,1550,0,-0.414206690515077,-0.413032316025379,-0.413259361716969,-0.0292672268525149,0.530425310376929,-4.36705280732477
53.25,1550,0,-0.413259361690721,-0.41209336122614,-0.412315852037319,-0.0293213479438796,0.528803467150602,-4.35389973935307
53.5,1550,0,-0.412315852011071,-0.411158101121817,-0.411376125734762,-0.029375085944898,0.527191200042338,-4.34081867067829
53.75,1550,0,-0.411376125708514,-0.410226502098318,-0.410440147550722,-0.0294284435424671,0.525588413792426,-4.32780892863485
54,1550,0,-0.410440147524474,-0.409298531003192,-0.409507882725954,-0.0294814233925686,0.523995014551703,-4.31486984947834
54.25,1550,0,-0.409507882699706,-0.408374155132305,-0.408579296990153,-0.0295340281208565,0.522410909851214,-4.30200077821915
54.5,1550,0,-0.408579296963905,-0.407453342222762,-0.407654356554331,-0.0295862603230687,0.520836008580363,-4.28920106849729
54.75,1550,0,-0.407654356528083,-0.406536060445381,-0.406733028100436,-0.0296381225654826,0.519270220956036,-4.27647008240717
55,1550,0,-0.406733028074188,-0.405622278397334,-0.405815278773337,-0.0296896173854014,0.517713458500079,-4.26380719037573
55.25,1550,0,-0.405815278747089,-0.404711965093905,-0.404901076171733,-0.0297407472915806,0.516165634012187,-4.25121177100344
55.5,1550,0,-0.404901076145486,-0.403805089961679,-0.403990388340001,-0.0297915147646992,0.514626661546533,-4.2386832109341
55.75,1550,0,-0.403990388313754,-0.402901622833534,-0.403083183759684,-0.0298419222577849,0.51309645638698,-4.22622090471353
56,1550,0,-0.403083183733436,-0.40200153393864,-0.402179431342428,-0.0298919721965407,0.511574935026614,-4.21382425466955
56.25,1550,0,-0.40217943131618,-0.401104793895182,-0.401279100420753,-0.029941666979888,0.51006201514095,-4.20149267076304
56.5,1550,0,-0.401279100394505,-0.400211373707558,-0.400382160741228,-0.0299910089802758,0.508557615568054,-4.18922557046922
56.75,1550,0,-0.40038216071498,-0.399321244757787,-0.399488582456947,-0.030040000544177,0.507061656286981,-4.1770223786559
57,1550,0,-0.399488582430699,-0.398434378797819,-0.398598336120077,-0.0300886439923474,0.505574058396024,-4.16488252745618
57.25,1550,0,-0.398598336093829,-0.397550747944059,-0.39771139267495,-0.0301369416202617,0.504094744092747,-4.15280545615171
57.5,1550,0,-0.397711392648702,-0.396670324674211,-0.396827723450189,-0.030184895698538,0.502623636651268,-4.14079061104389
57.75,1550,0,-0.396827723423941,-0.395793081817601,-0.395947300153289,-0.0302325084732252,0.501160660406645,-4.12883744535818
58,1550,0,-0.395947300127041,-0.39491899255067,-0.395070094862861,-0.0302797821661939,0.499705740732346,-4.11694541911404
58.25,1550,0,-0.395070094836614,-0.394048030391575,-0.394196080022476,-0.0303267189754547,0.498258804022396,-4.10511399901989
58.5,1550,0,-0.394196079996229,-0.393180169194579,-0.393325228434209,-0.030373321075551,0.496819777673111,-4.09334265836597
58.75,1550,0,-0.393325228407961,-0.392315383144717,-0.392457513252387,-0.0304195906178411,0.495388590064785,-4.08163087691539
59,1550,0,-0.39245751322614,-0.391453646751448,-0.391592907977448,-0.0304655297308848,0.493965170544031,-4.06997814079947
59.25,1550,0,-0.3915929079512,-0.390594934845015,-0.390731386449872,-0.0305111405207445,0.492549449406376,-4.05838394241611
59.5,1550,0,-0.390731386423624,-0.389739222570814,-0.389872922844933,-0.0305564250712642,0.4911413578813,-4.04684778033606
59.75,1550,0,-0.389872922818685,-0.388886485384046,-0.389017491665894,-0.0306013854444213,0.489740828112232,-4.03536915918889
60,1550,0,-0.389017491639646,-0.388036699044516,-0.388165067739177,-0.0306460236806197,0.488347793143048,-4.02394758957905
60.25,1550,0,-0.388165067712929,-0.387189839612851,-0.387315626208791,-0.0306903417989978,0.486962186902086,-4.01258258799163
60.5,1550,0,-0.387315626182543,-0.386345883445917,-0.386469142530642,-0.0307343417977138,0.48558394418546,-4.00127367668917
60.75,1550,0,-0.386469142504395,-0.385504807191197,-0.385625592467642,-0.0307780256542526,0.484213000643437,-3.99002038363214
61,1550,0,-0.385625592441395,-0.384666587783161,-0.384784952084341,-0.0308213953256817,0.482849292764808,-3.9788222423846
61.25,1550,0,-0.384784952058094,-0.383831202437806,-0.383947197742072,-0.0308644527488627,0.48149275786304,-3.96767879202736
61.5,1550,0,-0.383947197715824,-0.382998628649961,-0.383112306093461,-0.0309071998409269,0.480143334060483,-3.95658957706471
61.75,1550,0,-0.383112306067214,-0.382168844189156,-0.382280254078505,-0.0309496384993411,0.478800960277336,-3.94555414735633
62,1550,0,-0.382280254052258,-0.381341827092912,-0.381451018919156,-0.0309917706022529,0.477465576215958,-3.93457205802117
62.25,1550,0,-0.381451018892909,-0.380517555666044,-0.380624578114862,-0.0310335980087438,0.47613712234815,-3.92364286935966
62.5,1550,0,-0.380624578088615,-0.379696008474773,-0.379800909438049,-0.0310751225590386,0.474815539902307,-3.91276614677518
62.75,1550,0,-0.379800909411802,-0.378877164341912,-0.378979990929734,-0.0311163460748328,0.47350077085093,-3.90194146069769
63,1550,0,-0.378979990903487,-0.378061002346956,-0.378161800895053,-0.0311572703594929,0.472192757897748,-3.89116838650349
63.25,1550,0,-0.378161800868806,-0.377247501818307,-0.377346317899023,-0.0311978971982754,0.470891444465666,-3.88044650444103
63.5,1550,0,-0.377346317872776,-0.376436642331321,-0.376533520762237,-0.0312382283586071,0.469596774684498,-3.86977539955529
63.75,1550,0,-0.37653352073599,-0.375628403705073,-0.375723388557379,-0.0312782655902954,0.468308693381166,-3.85915466162686
64,1550,0,-0.375723388531132,-0.374822765997576,-0.374915900604195,-0.0313180106256816,0.46702714606508,-3.84858388508053
64.25,1550,0,-0.374915900577948,-0.374019709504274,-0.374111036466292,-0.031357465179984,0.46575207891931,-3.83806266893118
64.5,1550,0,-0.374111036440046,-0.373219214752509,-0.37330877594712,-0.0313966309515037,0.464483438789088,-3.8275906167119
64.75,1550,0,-0.373308775920873,-0.3724212624999,-0.37250909908607,-0.0314355096217325,0.463221173170628,-3.81716733640326
65,1550,0,-0.372509099059823,-0.371625833729676,-0.371711986154848,-0.0314741028557041,0.461965230200884,-3.80679244036966
65.25,1550,0,-0.371711986128601,-0.370832909648657,-0.370917417653857,-0.0315124123020914,0.460715558647308,-3.79646554529522
65.5,1550,0,-0.37091741762761,-0.370042471682632,-0.370125374308739,-0.0315504395934066,0.459472107898012,-3.78618627212144
65.75,1550,0,-0.370125374282492,-0.369254501474994,-0.369335837066262,-0.0315881863463054,0.458234827949989,-3.77595424597306
66,1550,0,-0.369335837040015,-0.368468980882214,-0.368548787091926,-0.031625654161716,0.457003669402606,-3.76576909611753
66.25,1550,0,-0.368548787065679,-0.367685891971226,-0.367764205765788,-0.0316628446250366,0.455778583445474,-3.75563045588701
66.5,1550,0,-0.367764205739542,-0.366905217016585,-0.366982074679487,-0.0316997593063057,0.454559521850196,-3.74553796262715
66.75,1550,0,-0.36698207465324,-0.366126938496168,-0.366202375632878,-0.0317363997604199,0.453346436960748,-3.73549125763505
67,1550,0,-0.366202375606632,-0.36535103909084,-0.365425090630955,-0.0317727675273121,0.452139281684833,-3.72548998610492
67.25,1550,0,-0.365425090604709,-0.364577501679034,-0.364650201880729,-0.0318088641321148,0.450938009485067,-3.71553379707179
